yearID,teamID,lgID,playerID,G_all,GS,G_batting,G_defense,G_p,G_c,G_1b,G_2b,G_3b,G_ss,G_lf,G_cf,G_rf,G_of,G_dh,G_ph,G_pr
1992,PHI,NL,backmwa01,42,3,42,12,0,0,0,10,2,0,0,0,0,0,0,36,0
1993,SEA,AL,backmwa01,10,8,10,10,0,0,0,1,9,0,0,0,0,0,0,1,0
1917,PHA,AL,baconed01,4,0,4,1,1,0,0,0,0,0,0,0,0,0,0,3,0
1975,TEX,AL,bacsimi01,7,3,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0
1976,TEX,AL,bacsimi01,23,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0
1977,TEX,AL,bacsimi01,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
1979,MIN,AL,bacsimi01,31,0,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0
1980,MIN,AL,bacsimi01,10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0
2001,CLE,AL,bacsimi02,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
2002,NYN,NL,bacsimi02,11,9,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0
2003,NYN,NL,bacsimi02,5,3,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0
2004,TEX,AL,bacsimi02,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
2007,WAS,NL,bacsimi02,29,20,27,29,29,0,0,0,0,0,0,0,0,0,0,0,0
1953,CHN,NL,baczefr01,9,0,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0
1953,CIN,NL,baczefr01,24,18,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0
1954,CIN,NL,baczefr01,29,22,29,29,29,0,0,0,0,0,0,0,0,0,0,0,0
1955,CIN,NL,baczefr01,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2008,FLO,NL,badenbu01,13,8,12,13,13,0,0,0,0,0,0,0,0,0,0,0,0
2009,FLO,NL,badenbu01,35,2,32,35,35,0,0,0,0,0,0,0,0,0,0,0,0
2010,FLO,NL,badenbu01,53,0,53,53,53,0,0,0,0,0,0,0,0,0,0,0,0
2011,FLO,NL,badenbu01,50,0,45,50,50,0,0,0,0,0,0,0,0,0,0,0,0
2012,TBA,AL,badenbu01,66,0,5,66,66,0,0,0,0,0,0,0,0,0,0,0,0
2013,MIL,NL,badenbu01,63,0,61,63,63,0,0,0,0,0,0,0,0,0,0,0,0
2014,BOS,AL,badenbu01,70,0,6,70,70,0,0,0,0,0,0,0,0,0,0,0,0
2015,CIN,NL,badenbu01,68,0,63,68,68,0,0,0,0,0,0,0,0,0,0,0,0
1904,SLA,AL,baderar01,2,,2,2,0,0,0,0,0,0,1,0,0,1,,,
2017,SLN,NL,baderha01,32,20,32,27,0,0,0,0,0,0,7,20,3,27,0,6,3
1912,NY1,NL,baderlo01,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
1917,BOS,AL,baderlo01,15,1,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0
1918,BOS,AL,baderlo01,5,4,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0
1929,SLA,AL,badgrre01,54,33,54,37,0,0,0,0,0,0,0,0,37,37,0,17,0
1930,SLA,AL,badgrre01,89,53,89,61,0,0,0,0,0,0,5,13,43,61,0,27,1
1926,PHI,NL,baeched01,28,1,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0
1927,PHI,NL,baeched01,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1928,PHI,NL,baeched01,9,1,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0
1931,CHN,NL,baeched01,22,6,22,22,22,0,0,0,0,0,0,0,0,0,0,0,0
1932,CHN,NL,baeched01,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1937,SLA,AL,baeched01,3,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
2004,SEA,AL,baekch01,7,5,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0
2006,SEA,AL,baekch01,6,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0
2007,SEA,AL,baekch01,14,12,1,14,14,0,0,0,0,0,0,0,0,0,0,0,0
2008,SDN,NL,baekch01,24,20,23,22,22,0,0,0,0,0,0,0,0,0,0,2,0
2008,SEA,AL,baekch01,10,1,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0
1990,CLE,AL,baergca01,108,66,108,99,0,0,0,8,50,48,0,0,0,0,0,38,1
1991,CLE,AL,baergca01,158,151,158,157,0,0,0,75,89,2,0,0,0,0,0,5,1
1992,CLE,AL,baergca01,161,161,161,160,0,0,0,160,0,0,0,0,0,0,1,0,0
1993,CLE,AL,baergca01,154,152,154,150,0,0,0,150,0,0,0,0,0,0,4,1,0
1994,CLE,AL,baergca01,103,103,103,102,0,0,0,102,0,0,0,0,0,0,1,0,0
1995,CLE,AL,baergca01,135,134,135,134,0,0,0,134,0,0,0,0,0,0,1,1,0
1996,CLE,AL,baergca01,100,99,100,100,0,0,0,100,0,0,0,0,0,0,0,0,0
1996,NYN,NL,baergca01,26,20,26,22,0,0,16,1,6,0,0,0,0,0,0,6,0
1997,NYN,NL,baergca01,133,122,133,131,0,0,0,131,0,0,0,0,0,0,0,8,0
1998,NYN,NL,baergca01,147,135,147,144,0,0,0,144,0,0,0,0,0,0,0,7,0
1999,CLE,AL,baergca01,22,13,22,21,0,0,0,6,15,0,0,0,0,0,1,1,1
1999,SDN,NL,baergca01,33,16,33,24,0,0,2,13,13,0,0,0,0,0,1,15,0
2002,BOS,AL,baergca01,73,37,73,18,0,0,0,17,1,0,0,0,0,0,32,32,1
2003,ARI,NL,baergca01,105,38,105,39,0,0,19,15,5,0,0,0,0,0,6,63,0
2004,ARI,NL,baergca01,79,6,79,6,0,0,6,0,0,0,0,0,0,0,2,71,0
2005,WAS,NL,baergca01,93,25,93,37,0,0,11,7,20,0,0,0,0,0,1,61,0
2001,FLO,NL,baezbe01,8,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0
2001,CLE,AL,baezda01,43,0,4,43,43,0,0,0,0,0,0,0,0,0,0,0,0
2002,CLE,AL,baezda01,39,26,1,39,39,0,0,0,0,0,0,0,0,0,0,0,0
2003,CLE,AL,baezda01,73,0,5,73,73,0,0,0,0,0,0,0,0,0,0,0,0
2004,TBA,AL,baezda01,62,0,5,62,62,0,0,0,0,0,0,0,0,0,0,0,0
2005,TBA,AL,baezda01,67,0,3,67,67,0,0,0,0,0,0,0,0,0,0,0,0
2006,ATL,NL,baezda01,11,0,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0
2006,LAN,NL,baezda01,46,0,42,46,46,0,0,0,0,0,0,0,0,0,0,0,0
2007,BAL,AL,baezda01,53,0,2,53,53,0,0,0,0,0,0,0,0,0,0,0,0
2009,BAL,AL,baezda01,59,0,3,59,59,0,0,0,0,0,0,0,0,0,0,0,0
2010,PHI,NL,baezda01,51,0,48,51,51,0,0,0,0,0,0,0,0,0,0,0,0
2011,PHI,NL,baezda01,29,0,28,29,29,0,0,0,0,0,0,0,0,0,0,0,0
2014,CHN,NL,baezja01,52,52,52,52,0,0,0,25,0,30,0,0,0,0,0,0,0
2015,CHN,NL,baezja01,28,16,28,26,0,0,1,17,11,8,0,0,0,0,0,6,0
2016,CHN,NL,baezja01,142,97,142,137,0,0,6,59,62,25,2,0,0,2,0,18,3
2017,CHN,NL,baezja01,145,127,145,141,0,0,4,80,8,73,0,0,1,1,0,8,0
1977,SEA,AL,baezjo01,91,76,91,77,0,0,0,77,1,0,0,0,0,0,3,7,5
1978,SEA,AL,baezjo01,23,13,23,17,0,0,0,14,3,0,0,0,0,0,1,5,2
1990,NYN,NL,baezke01,5,3,5,4,0,0,0,0,0,4,0,0,0,0,0,0,1
1992,NYN,NL,baezke01,6,4,6,5,0,0,0,0,0,5,0,0,0,0,0,0,1
1993,NYN,NL,baezke01,52,38,52,52,0,0,0,0,0,52,0,0,0,0,0,1,1
2014,LAN,NL,baezpe01,20,0,18,20,20,0,0,0,0,0,0,0,0,0,0,0,0
2015,LAN,NL,baezpe01,52,0,48,52,52,0,0,0,0,0,0,0,0,0,0,0,0
2016,LAN,NL,baezpe01,73,0,67,73,73,0,0,0,0,0,0,0,0,0,0,0,0
2017,LAN,NL,baezpe01,66,0,61,66,66,0,0,0,0,0,0,0,0,0,0,0,0
1912,CIN,NL,bagbyji01,5,1,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0
1916,CLE,AL,bagbyji01,51,27,51,48,48,0,0,0,0,0,0,0,0,0,0,0,0
1917,CLE,AL,bagbyji01,49,37,49,49,49,0,0,0,0,0,0,0,0,0,0,0,0
1918,CLE,AL,bagbyji01,47,31,47,45,45,0,0,0,0,0,0,0,0,0,0,2,0
1919,CLE,AL,bagbyji01,37,32,37,35,35,0,0,0,0,0,0,0,0,0,0,2,0
1920,CLE,AL,bagbyji01,49,38,49,48,48,0,0,0,0,0,0,0,0,0,0,1,0
1921,CLE,AL,bagbyji01,41,26,41,40,40,0,0,0,0,0,0,0,0,0,0,1,0
1922,CLE,AL,bagbyji01,25,10,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0
1923,PIT,NL,bagbyji01,21,6,21,21,21,0,0,0,0,0,0,0,0,0,0,0,0
1938,BOS,AL,bagbyji02,45,25,45,43,43,0,0,0,0,0,0,0,0,0,0,1,1
1939,BOS,AL,bagbyji02,21,11,21,21,21,0,0,0,0,0,0,0,0,0,0,2,0
1940,BOS,AL,bagbyji02,44,21,44,37,36,0,0,0,0,0,1,0,0,1,0,4,0
1941,CLE,AL,bagbyji02,35,27,35,33,33,0,0,0,0,0,0,0,0,0,0,1,1
1942,CLE,AL,bagbyji02,39,35,39,38,38,0,0,0,0,0,0,0,0,0,0,0,1
1943,CLE,AL,bagbyji02,41,33,41,37,36,0,0,0,0,1,0,0,0,0,0,3,0
1944,CLE,AL,bagbyji02,14,10,14,13,13,0,0,0,0,0,0,0,0,0,0,0,0
1945,CLE,AL,bagbyji02,25,19,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0
1946,BOS,AL,bagbyji02,21,11,21,21,21,0,0,0,0,0,0,0,0,0,0,0,0
1947,PIT,NL,bagbyji02,37,6,37,37,37,0,0,0,0,0,0,0,0,0,0,1,0
1923,BSN,NL,bagwebi01,56,16,56,22,0,0,0,0,0,0,22,0,0,22,0,31,0
1925,PHA,AL,bagwebi01,36,4,36,4,0,0,0,0,0,0,4,0,0,4,0,31,0
1991,HOU,NL,bagweje01,156,151,156,155,0,0,155,0,0,0,0,0,0,0,0,4,0
1992,HOU,NL,bagweje01,162,157,162,159,0,0,159,0,0,0,0,0,0,0,0,4,0
1993,HOU,NL,bagweje01,142,138,142,140,0,0,140,0,0,0,0,0,0,0,0,3,1
1994,HOU,NL,bagweje01,110,108,110,109,0,0,109,0,0,0,0,0,1,1,0,2,0
1995,HOU,NL,bagweje01,114,114,114,114,0,0,114,0,0,0,0,0,0,0,0,0,0
1996,HOU,NL,bagweje01,162,162,162,162,0,0,162,0,0,0,0,0,0,0,0,0,0
1997,HOU,NL,bagweje01,162,157,162,159,0,0,159,0,0,0,0,0,0,0,1,3,0
1998,HOU,NL,bagweje01,147,146,147,147,0,0,147,0,0,0,0,0,0,0,0,1,0
1999,HOU,NL,bagweje01,162,160,162,161,0,0,161,0,0,0,0,0,0,0,2,2,0
2000,HOU,NL,bagweje01,159,158,159,158,0,0,158,0,0,0,0,0,0,0,1,0,0
2001,HOU,NL,bagweje01,161,159,161,160,0,0,160,0,0,0,0,0,0,0,0,2,0
2002,HOU,NL,bagweje01,158,157,158,153,0,0,153,0,0,0,0,0,0,0,4,1,0
2003,HOU,NL,bagweje01,160,158,160,158,0,0,158,0,0,0,0,0,0,0,0,2,0
2004,HOU,NL,bagweje01,156,153,156,152,0,0,152,0,0,0,0,0,0,0,2,2,0
2005,HOU,NL,bagweje01,39,24,39,24,0,0,24,0,0,0,0,0,0,0,0,15,0
1966,NYA,AL,bahnsst01,4,3,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0
1968,NYA,AL,bahnsst01,37,34,37,37,37,0,0,0,0,0,0,0,0,0,0,0,0
1969,NYA,AL,bahnsst01,40,33,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0
1970,NYA,AL,bahnsst01,36,35,36,36,36,0,0,0,0,0,0,0,0,0,0,0,0
1971,NYA,AL,bahnsst01,36,34,36,36,36,0,0,0,0,0,0,0,0,0,0,0,0
1972,CHA,AL,bahnsst01,44,41,44,43,43,0,0,0,0,0,0,0,0,0,0,0,1
1973,CHA,AL,bahnsst01,42,41,1,42,42,0,0,0,0,0,0,0,0,0,0,0,0
1974,CHA,AL,bahnsst01,38,35,0,38,38,0,0,0,0,0,0,0,0,0,0,0,0
1975,CHA,AL,bahnsst01,12,11,1,12,12,0,0,0,0,0,0,0,0,0,0,0,0
1975,OAK,AL,bahnsst01,21,15,2,21,21,0,0,0,0,0,0,0,0,0,0,0,0
1976,OAK,AL,bahnsst01,35,14,1,35,35,0,0,0,0,0,0,0,0,0,0,0,0
1977,MON,NL,bahnsst01,23,22,23,23,23,0,0,0,0,0,0,0,0,0,0,0,0
1977,OAK,AL,bahnsst01,11,2,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0
1978,MON,NL,bahnsst01,44,1,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0
1979,MON,NL,bahnsst01,55,0,55,55,55,0,0,0,0,0,0,0,0,0,0,0,0
1980,MON,NL,bahnsst01,57,0,57,57,57,0,0,0,0,0,0,0,0,0,0,0,0
1981,MON,NL,bahnsst01,25,3,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0
1982,CAL,AL,bahnsst01,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0
1982,PHI,NL,bahnsst01,8,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0
1946,PIT,NL,bahred01,29,14,29,27,27,0,0,0,0,0,0,0,0,0,0,0,1
1947,PIT,NL,bahred01,21,11,21,19,19,0,0,0,0,0,0,0,0,0,0,0,2
1884,BLU,UA,bahrefr01,2,,2,,0,0,0,0,0,0,0,1,1,2,0,,
1914,SLA,AL,baichgr01,4,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0
2009,OAK,AL,bailean01,68,0,5,68,68,0,0,0,0,0,0,0,0,0,0,0,0
2010,OAK,AL,bailean01,47,0,4,47,47,0,0,0,0,0,0,0,0,0,0,0,0
2011,OAK,AL,bailean01,42,0,1,42,42,0,0,0,0,0,0,0,0,0,0,0,0
2012,BOS,AL,bailean01,19,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0
2013,BOS,AL,bailean01,30,0,1,30,30,0,0,0,0,0,0,0,0,0,0,0,0
2015,NYA,AL,bailean01,10,0,1,10,10,0,0,0,0,0,0,0,0,0,0,0,0
2016,LAA,AL,bailean01,12,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0
2016,PHI,NL,bailean01,33,0,30,33,33,0,0,0,0,0,0,0,0,0,0,0,0
2017,LAA,AL,bailean01,4,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0
1907,SLA,AL,bailebi01,6,,6,6,6,0,0,0,0,0,0,0,0,0,,,
1908,SLA,AL,bailebi01,22,,22,22,22,0,0,0,0,0,0,0,0,0,,,
1909,SLA,AL,bailebi01,38,,38,38,32,0,0,0,0,0,0,0,3,3,,,
1910,SLA,AL,bailebi01,34,,34,34,34,0,0,0,0,0,0,0,0,0,,,
1911,SLA,AL,bailebi01,7,2,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0
1912,SLA,AL,bailebi01,3,2,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
1914,BLF,FL,bailebi01,19,18,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0
1915,BLF,FL,bailebi01,36,23,36,36,36,0,0,0,0,0,0,0,0,0,0,0,0
1915,CHF,FL,bailebi01,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0
1918,DET,AL,bailebi01,8,4,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0
1921,SLN,NL,bailebi01,19,6,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0
1922,SLN,NL,bailebi01,12,0,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0
1911,NYA,AL,bailebi02,5,1,5,3,0,0,0,0,1,0,1,0,1,2,0,2,1
1962,PIT,NL,bailebo01,14,12,14,12,0,0,0,0,12,0,0,0,0,0,0,2,0
1963,PIT,NL,bailebo01,154,153,154,153,0,0,0,0,153,3,0,0,0,0,0,1,0
1964,PIT,NL,bailebo01,143,127,143,130,0,0,0,0,102,3,36,2,2,37,0,14,1
1965,PIT,NL,bailebo01,159,157,159,158,0,0,0,0,141,0,29,0,0,29,0,2,0
1966,PIT,NL,bailebo01,126,109,126,116,0,0,0,0,96,0,22,0,0,22,0,11,3
1967,LAN,NL,bailebo01,116,89,116,96,0,0,4,0,65,1,27,0,0,27,0,23,0
1968,LAN,NL,bailebo01,105,88,105,90,0,0,0,0,90,1,0,0,0,0,0,16,0
1969,MON,NL,bailebo01,111,95,111,98,0,0,85,0,1,0,12,0,0,12,0,15,0
1970,MON,NL,bailebo01,131,88,131,97,0,0,18,0,47,0,45,0,0,45,0,43,0
1971,MON,NL,bailebo01,157,156,157,157,0,0,9,0,119,0,51,0,0,51,0,1,0
1972,MON,NL,bailebo01,143,134,143,141,0,0,3,0,134,0,6,0,0,6,0,7,1
1973,MON,NL,bailebo01,151,141,151,145,0,0,0,0,145,0,2,0,0,2,0,9,0
1974,MON,NL,bailebo01,152,144,152,145,0,0,0,0,66,0,81,0,0,81,0,8,0
1975,MON,NL,bailebo01,106,60,106,63,0,0,0,0,3,0,61,0,0,61,0,46,0
1976,CIN,NL,bailebo01,69,35,69,40,0,0,0,0,10,0,31,0,0,31,0,29,0
1977,BOS,AL,bailebo01,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0
1977,CIN,NL,bailebo01,49,18,49,22,0,0,18,0,0,0,4,0,0,4,0,30,0
1978,BOS,AL,bailebo01,43,27,43,2,0,0,0,0,1,0,1,0,0,1,34,15,0
1993,BOS,AL,baileco01,11,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0
1994,BOS,AL,baileco01,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0
1995,SLN,NL,baileco01,3,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
1996,SLN,NL,baileco01,51,0,51,51,51,0,0,0,0,0,0,0,0,0,0,0,0
1997,SFN,NL,baileco01,7,0,6,7,7,0,0,0,0,0,0,0,0,0,0,0,0
1998,SFN,NL,baileco01,5,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0
2001,KCA,AL,baileco01,53,0,4,53,53,0,0,0,0,0,0,0,0,0,0,0,0
2002,KCA,AL,baileco01,37,0,5,37,37,0,0,0,0,0,0,0,0,0,0,0,0
1953,CIN,NL,baileed01,2,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0
1954,CIN,NL,baileed01,73,53,73,61,0,61,0,0,0,0,0,0,0,0,0,15,0
1955,CIN,NL,baileed01,21,9,21,11,0,11,0,0,0,0,0,0,0,0,0,11,0
1956,CIN,NL,baileed01,118,102,118,105,0,105,0,0,0,0,0,0,0,0,0,14,1
1957,CIN,NL,baileed01,122,109,122,115,0,115,0,0,0,0,0,0,0,0,0,8,0
1958,CIN,NL,baileed01,112,95,112,99,0,99,0,0,0,0,0,0,0,0,0,13,0
1959,CIN,NL,baileed01,121,110,121,117,0,117,0,0,0,0,0,0,0,0,0,9,0
1960,CIN,NL,baileed01,133,124,133,129,0,129,0,0,0,0,0,0,0,0,0,9,0
1961,CIN,NL,baileed01,12,12,12,12,0,12,0,0,0,0,0,0,0,0,0,0,0
1961,SFN,NL,baileed01,107,94,107,104,0,103,0,0,0,0,1,0,0,1,0,10,0
1962,SFN,NL,baileed01,96,69,96,76,0,76,0,0,0,0,0,0,0,0,0,23,0
1963,SFN,NL,baileed01,105,83,105,88,0,88,0,0,0,0,0,0,0,0,0,19,0
1964,ML1,NL,baileed01,95,74,95,80,0,80,0,0,0,0,0,0,0,0,0,16,0
1965,CHN,NL,baileed01,66,45,66,57,0,54,3,0,0,0,0,0,0,0,0,17,0
1965,SFN,NL,baileed01,24,6,24,14,0,12,2,0,0,0,0,0,0,0,0,13,0
1966,CAL,AL,baileed01,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0
1916,BSN,NL,bailefr01,6,1,6,1,0,0,0,0,0,0,1,0,0,1,0,5,0
1917,BSN,NL,bailefr01,51,23,51,27,0,0,0,0,0,0,3,15,9,27,0,22,1
1918,BSN,NL,bailefr01,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0
1917,PHA,AL,bailege01,5,3,5,4,0,0,0,0,0,0,1,3,0,4,0,0,1
1919,BSN,NL,bailege01,4,1,4,3,0,0,0,0,0,0,0,1,3,3,0,1,0
1920,BOS,AL,bailege01,46,37,46,40,0,0,0,0,0,0,4,21,15,40,0,0,6
1920,BSN,NL,bailege01,13,6,13,8,0,0,0,0,0,0,5,3,1,8,0,1,1
1923,BRO,NL,bailege01,127,96,127,105,0,0,5,0,0,0,25,62,17,101,0,17,5
1924,BRO,NL,bailege01,18,14,18,17,0,0,0,0,0,0,0,10,8,17,0,0,1
1899,BSN,NL,baileha01,12,,12,,12,0,0,0,0,0,0,0,0,0,0,,
1900,BSN,NL,baileha01,4,,4,,4,0,0,0,0,0,0,0,0,0,0,,
1981,DET,AL,baileho01,9,5,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0
1982,DET,AL,baileho01,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0
1983,DET,AL,baileho01,33,3,0,33,33,0,0,0,0,0,0,0,0,0,0,0,0
2007,CIN,NL,baileho02,9,9,8,9,9,0,0,0,0,0,0,0,0,0,0,0,0
2008,CIN,NL,baileho02,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0
2009,CIN,NL,baileho02,22,20,21,20,20,0,0,0,0,0,0,0,0,0,0,1,1
2010,CIN,NL,baileho02,19,19,18,19,19,0,0,0,0,0,0,0,0,0,0,0,0
2011,CIN,NL,baileho02,23,22,21,22,22,0,0,0,0,0,0,0,0,0,0,0,1
2012,CIN,NL,baileho02,34,33,33,33,33,0,0,0,0,0,0,0,0,0,0,0,1
2013,CIN,NL,baileho02,32,32,30,32,32,0,0,0,0,0,0,0,0,0,0,0,0
2014,CIN,NL,baileho02,23,23,22,23,23,0,0,0,0,0,0,0,0,0,0,0,0
2015,CIN,NL,baileho02,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2016,CIN,NL,baileho02,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0
2017,CIN,NL,baileho02,18,18,17,18,18,0,0,0,0,0,0,0,0,0,0,0,0
2007,BOS,AL,baileje01,3,2,3,3,0,0,3,0,0,0,0,0,0,0,0,1,0
2008,BOS,AL,baileje01,27,11,27,17,0,0,12,0,0,0,5,0,1,6,5,9,3
2009,BOS,AL,baileje01,26,21,26,26,0,0,23,0,0,0,2,0,1,3,0,1,2
1959,CIN,NL,baileji01,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
1895,CIN,NL,baileki01,1,,1,,1,0,0,0,0,0,0,0,0,0,0,,
1984,HOU,NL,bailema01,108,103,108,108,0,108,0,0,0,0,0,0,0,0,0,0,0
1985,HOU,NL,bailema01,114,96,114,111,0,110,2,0,0,0,0,0,0,0,0,6,0
1986,HOU,NL,bailema01,57,45,57,53,0,53,1,0,0,0,0,0,0,0,0,6,0
1987,HOU,NL,bailema01,35,14,35,27,0,27,0,0,0,0,0,0,0,0,0,9,0
1988,HOU,NL,bailema01,8,7,8,8,0,8,0,0,0,0,0,0,0,0,0,0,0
1990,SFN,NL,bailema01,5,0,5,1,0,1,0,0,0,0,0,0,0,0,0,5,0
1992,SFN,NL,bailema01,13,6,13,7,0,7,0,0,0,0,0,0,0,0,0,6,0
1995,COL,NL,bailero01,39,6,39,39,39,0,0,0,0,0,0,0,0,0,0,0,0
1996,COL,NL,bailero01,24,11,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0
1997,COL,NL,bailero01,30,29,29,29,29,0,0,0,0,0,0,0,0,0,0,0,1
1986,CLE,AL,bailesc01,62,10,1,62,62,0,0,0,0,0,0,0,0,0,0,0,0
1987,CLE,AL,bailesc01,39,16,1,39,39,0,0,0,0,0,0,0,0,0,0,0,0
1988,CLE,AL,bailesc01,37,21,0,37,37,0,0,0,0,0,0,0,0,0,0,0,0
1989,CLE,AL,bailesc01,34,11,0,34,34,0,0,0,0,0,0,0,0,0,0,0,0
1990,CAL,AL,bailesc01,27,0,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0
1991,CAL,AL,bailesc01,42,0,0,42,42,0,0,0,0,0,0,0,0,0,0,0,0
1992,CAL,AL,bailesc01,32,0,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0
1997,TEX,AL,bailesc01,24,0,3,24,24,0,0,0,0,0,0,0,0,0,0,0,0
1998,TEX,AL,bailesc01,46,0,3,46,46,0,0,0,0,0,0,0,0,0,0,0,0
1967,CLE,AL,bailest01,32,1,32,32,32,0,0,0,0,0,0,0,0,0,0,0,0
1968,CLE,AL,bailest01,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
1919,CHN,NL,bailesw01,21,5,21,21,21,0,0,0,0,0,0,0,0,0,0,0,0
1920,CHN,NL,bailesw01,21,1,21,21,21,0,0,0,0,0,0,0,0,0,0,0,0
1921,BRO,NL,bailesw01,7,0,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0
1921,CHN,NL,bailesw01,3,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
1975,BAL,AL,bailobo01,5,2,5,3,0,0,0,1,0,2,0,0,0,0,1,1,2
1976,BAL,AL,bailobo01,9,1,9,1,0,0,0,0,0,1,0,0,0,0,3,0,7
1977,TOR,AL,bailobo01,122,117,122,113,0,0,0,0,0,54,15,47,2,63,7,4,0
1978,TOR,AL,bailobo01,154,151,154,153,0,0,0,0,28,4,3,25,102,125,0,3,0
1979,TOR,AL,bailobo01,130,107,130,124,0,0,0,0,10,0,4,5,113,118,1,5,7
1980,TOR,AL,bailobo01,117,93,116,114,3,0,0,1,11,12,41,28,33,98,1,3,4
1981,NYN,NL,bailobo01,51,16,51,47,0,0,0,13,1,22,11,0,3,14,0,4,10
1982,NYN,NL,bailobo01,110,86,110,105,0,0,0,57,21,59,3,1,0,4,0,14,2
1983,NYN,NL,bailobo01,118,85,118,111,0,0,0,50,11,76,2,0,1,3,0,10,9
1984,LAN,NL,bailobo01,65,35,65,54,0,0,0,23,17,16,0,0,0,0,0,8,9
1985,LAN,NL,bailobo01,74,26,74,65,0,0,0,16,45,5,1,0,0,1,0,8,4
1980,CHA,AL,baineha01,141,123,141,137,0,0,0,0,0,0,0,0,137,137,1,11,3
1981,CHA,AL,baineha01,82,67,82,81,0,0,0,0,0,0,0,0,81,81,0,8,2
1982,CHA,AL,baineha01,161,158,161,161,0,0,0,0,0,0,0,3,161,161,0,1,2
1983,CHA,AL,baineha01,156,152,156,155,0,0,0,0,0,0,0,20,142,155,0,1,0
1984,CHA,AL,baineha01,147,145,147,147,0,0,0,0,0,0,0,7,147,147,0,1,0
1985,CHA,AL,baineha01,160,159,160,159,0,0,0,0,0,0,0,0,159,159,1,1,0
1986,CHA,AL,baineha01,145,144,145,141,0,0,0,0,0,0,0,0,141,141,3,1,0
